vote,comment
6,منظمة الصحة العالمية صرحت أن المغرب لا يتوفر على الإمكانيات لمواجهة وباء كورونا واكتشاف الفيروس.في المقابل السلطات لا تتخد الإجراءات الاحتراجية الأسهل لتقليص حجم الإصابات ومن بينها منع الدخول لأي مسافر قادم من دول البؤر الوبائية: الصين كوريا اليابان ايطاليا إيران إلخ...بالعكس سفينة ايطالية قادمة من جنوة سُمِح لها بالرسو بميناء طنجة. وهذا دليل على استهتار الحكومة بصحة المواطنين.السعودية قفلت الحدود والإمارات وقطر والعراق... أما المغرب فالحدود مفتوحة لا مراقبة ولا فحص عمارة بدون بوّابالوزير يدعي أن الأموال غير متوفرة. الأموال متوفرة فقط من أجل المشاريع الفاشلة ومن أجل تنظيم المهرجانات والحفلات. متوفرة فقط من أجل ملفات تنظيم كأس العالم الفاشلةأظن الحكومة معولة على تدخل إلهي أو على شيء من الحظ حتى لا يتفشى الوباء ولكن الأكيد هو أن الفيروس موجود بالفعل في المغرب. وستسمعون قريبا عن وفيات ربما غير معلنة.هذه الحكومة وسابقتها فاشلة بامتياز وأطلقت رصاصات الرحمة على قطاعي الصحة والتعليم حتى أصبحنا في مؤخرة العالم.على المواطنين الاعتماد على أنفسهم فقط ووقاية أنفسهم من الوباء القادم لا محالة.
5,نحن نطلب من الله اللطف ،فلا وزارة الصحة ولا اي وزارة قادرة على مواجهة خطر هذا الفيروس القاتل علما اننا نعرف مسبقا إمكانية هذه الوزارة في حالة عدم وجود أي وباء أما في الحالة القصوى ولا قدر الله أن تكون فالأمور في نظري ستزداد تعقيدا نظرا لعدم وجود أية خطة استباقية أو برنامج للتوعية.
8,لا تنتظروا حتى يتفشى الوباء في البلادقوموا بإنشاء مستشفيات مركبة على اراض مجاورة للمدن الكبرى .قوموا بإضافة سيارات إسعاف مخصصة لنقل مرضى كوروناقوموا باستدعاء الممرضين المتخرجين منذ سنين والذين هم بدون عملقوموا بتكوينهم لهذا الغرض.اجعلوا معامل صناعة الكمامات تعمل ليل نهار لكي لا يصيب المريض الصحيحوفروا الأدوية والمضادات الحيوية .اغلقوا المدارس والمعاهد والأسواق واماكن تجمعات البشر.فسبب انتشار هذا الوباء في الصين هو عدم اتخاد الاحتياطات اللازمة والإجراءات الضرورية عندما أخبرهم أحد الأطباء بالفيروس الجديد.أما نحن ففي علمنا وجود هذا الفيروس فلتسعد له بعدم المخالطة والنظافة والتوعية والحيطة والحذر والحجروالله خير حافظ.
0,{ظهر الفساد في البر والبحر بما كسبت أيدي الناس ليذيقهم بعض الذي عملوا لعلهم يرجعون . قل سيروا في الأرض فانظروا كيف كان عاقبة الذين من قبل كان أكثرهم مشركين. (سورة الروم)الا بكفي ان تكون هذه الآية الكريمة حجة لهاذا المرض بعد ما نراه ونسمعه من مناكر ؟ ان دخل المغرب ضاع نصف المواطنين نطلب الله السلامة للجميع
2,Confirmation du 1er cas au Pays-Bas.Confirmation du 1er cas en Biélorussie.Confirmation du 1er cas au Mexique.Confirmation du 1er cas en Nouvelle-Zélande.Confirmation du 1er cas en Lituanie.Confirmation du 1er cas au Nigéria.تأكيد الحالة الأولى في هولندا.تأكيد الحالة الأولى في بيلاروسيا.تأكيد الحالة الأولى في المكسيك.تأكيد الحالة الأولى في نيوزيلندا.تأكيد الحالة الأولى في ليتوانيا.تأكيد الحالة الأولى في نيجيريا.
10,في مغربنا الحبيب هناك فيروسات مختلفة و قاتلة لكن ببطأ : هناك فيروس حكرونا و فيروس قهرونا و فيروس مرضونا و فيروس هلكونا ... و أخطر هذه الفيروسات فيروس أونا و فيروس اخنشونا و فيروس بن جلونا
2,عن اي اجراءات احترازية والتوعية تتحدثون وحتى الكمامات تم تهريبها طلبا للربح على حساب الامن الصحي للمواطنين
3,انا الان اتوجد في مصحة محمد الخميس والله لم ارى متل هدي الاجواء من قبل كورونة دخلة معا اجسدنا مندو اعوام لا حولة ولا قوة الابلله
6,دول العالم تواجه مرض كرونا بالطب و المغرب يواجه اشاعات كرونا بالامن.
3,نسأل المولى سبحانه أن يقينا وبلدنا شرهذا الضرّ فلاحول لنا ولاقوة إلا به للوقاية منه وهو أرحم الراحمين،ثم يجب تمتيع العاملين في المطارات والموانيء والمستشفيات بكل وسائل الرصد والوقاية من العدوى،وهذا من باب الدفاع عن الوطن وحمايته وبعد الأخذ بأسباب اليقظة والحماية المحلية على المستوى الوطني من أصيب به وهومؤمن بالله ورسوله الأمين يعد من الشهداء طبعا إن شاء الله،هل ممكن أن يدخل كورونا للمغرب الجواب لايعلم الغيب إلا الله وهل يستطيع نظامنا الصحي مواجهته للأسف لا فنرجوا ربنا أن يلطف بسكان المغرب المسلمين المساكين.
4,عدم اكتشاف المرض لا ينفي عدم وجوده، خاصتا في ضعف النظام الصحي والكل يعرف حالة المستشفيات، اذا عوض تهدأة الناس ومحاربة الشائعات اتخاذ تدابير استباقية لكي لا ينتشر الفيروس خاصتا في الأماكن العمومية والنقط الحرية الكثيفة محطات القطار والحافلات والمطارات والأسواق وو الحكومة جد كسولة ولا تركز اهتماماتها إلا على قمع الضعفاء بدل العمل في يثلج البلد والعباد
