vote,comment
220,حكومتك أسي العثماني هي أكبر إشاعة ...عباد الله دروا معاكم الحملة ...قطعوا معاكم السباط في الانتخابات ...صوتوا عليكم بكثافة ..باش تجي فب الأخير باش تقولنا : الملك هو المشرف على البرامج الكبرى ، وأن الملك هو الذي يقود البلاد ...إذا كان الأمر علاش أخويا مصدعنا نتنا وصحابك بنكيران ...؟ حكومتك أسي العثماني هي أكبر اشاعة وهي أخطر من هذا الفيروس ...لا تعليم ..لا صحة ...لا تنمية ...المديونية خانقة البلاد ...ميزان الاداءات في أكفس أيامه ...الميران التجاري كذلك ...أنتم هو الفيروس الحقيقي
117,مرض البطالة والصحة والتعليم والرشوة والمحسوبية والفساد المستشري في جميع الميادين وعدم متابعة و محاسبة ناهبي المال العام وعدم التصريح بالممتلكات والغنى الفاحش على حساب المستضعفين أخطر من مرض كورونا او الإيدز...او....او....شكرا هسبريس
77,المرجو من السيد الوزير التركيز على الملفات الساخنة والتي تهم المواطن المغربي بدفع البرلمان لقبول قانون تجريم الإغتناء الغير المشرع للمسؤول وكل الأسرة، محاربة الفساد بالأفعال و تحريك القضاء ليبت في كل القضايا بنفس السرعة والمهنية أما كرونا فذاك من شأن وزير الصحة أو وزير الداخلية.
118,يجب على وزارة الصحة وضع السيد العثماني في الحجر الصحي مع القادمين من الصين لمدة 20 يوم ربما يتعافى من فيروس الزيادات في المازوط والضرائب والرسوم والقمح والعدس والتبغ.
53,"اطمإن يا سيادة الوزير ألٍفنا من المسؤولين المغاربة أنهم يقولون دوما العام زين، و أسلافكم مشكورون على ذلك - نعم الإرث - لم يحدث أن مات مغربي بوباء أو برد أو حرارة "" المسؤولين دائما كًيدعيو معا المغاربة .إضافة لكونهم استفدتم من دعيرة إضافية في التأمين على العربات و قرض الكوارث ما تخمموش راه العام زين"
-47,"المغاربة كغيرهم أبناء هذه الأمة يحبون نشر الإشاعات، وينبهرون بالمؤامرات وتوهم المسرحيات، بفعلهم هذا يوهمون أنفسهم على أنهم خارقي الذكاء وعلى أنهم ""مْطْورين"" وماتدّارش بهم. هذا التوهم المرضي ممكن يكون سببه الفشل، وتوهم أن هذا الفشل سببه تآمر الآخرين عليهم"
0,الحمد الله بلدنا أمن من كل وباء و لا وجود لأي حالة فيروس ..اللهم احفظ بلدنا من كل سوء و احفظ ملكنا الغالي ..
 49,قريبا انشاء الله الانتخابات سأصوت ضدكم بسبب ساعتكم المنحوسة عدباتني كانشوف بنيات وامهات واطفال صغار فايقين في الظلام والكريساج كانبكي بالفقصة كانتسنا الانتخابات بفارغ الصبر اكفس حكومة دازت في المغرب من نهار دخلتو المغرب تبدل الله ياخد الحق فيكم فقر وجوع وبطالة وغلاء الاسعار نحس جا كامل منكم
51,"الخسائر البشرية الناتجة عن هذه الحكومة لن تفوقها أي عدوى انه فيروس ""كالونا"" عدد الوفيات غرقا في البحر منذ نشأة حكومة العثماني تزيد عن 10 آلاف شاب."
46,حكومتكم الموقرة سيدي الرئيس اكبر كورونا عرفه المغرب و لكم واسع النظر
36,"لقد نسي السبد العثماني الحكمة المشهورة التي تعلمناها في قسم التحضيري يوم كنا أطفالا صغارا: "" السكوت حكمة "". وقد نسي أيضا أن السكوت نوع من السلوك السياسي. وربما قد نسي ايضا الحديث الشريف: "" من كان يؤمن بالله واليوم الآخر، فليقل خيرًا أو ليصمت"""
14,نرجو من الدكتور العثماني رئيس الحكومة، قبل ان يغادر رآسة الحكومة و هي فرصة لا تعوض بالنسبة له اذا اراد ان يترحم عليه وعلى والديه أن يشتغل بجدية و متابرة على إيجاد على الاقل 4 مستشفيات دولة موزعة على ارجاء الوطن فهي الاساس في بناء مجتمع سليم و على الطريقة الغربية
14,قالك امن وصحة مواطنينا ٠٠٠٠لدلك نجد النساء تلد أمام ماويسمى بالمستشفيات و المواطن لما تقع له حادتة يبقى حتى ينفد انفاسه و الجريح لايجد فقط آلى إبرا ولخيط ٠و مسؤولين الدين يسيرون البلاد و يتحملون المسؤولية يشتكي من شئ على فور الى فرنسا كما وأننا نعيش في المريخ ٠٠المهم راهم خايفين غير على روسهم ٠٠كروونا لايختار كل مهدد ولم يجد بعد الدواء يحتاج على اقل سنة او اكتر في مختبارات٠٠٠٠
6,السي العثماني نحن لم ننتبه الى امراض في الصين لا من بعيد ولا من قريب بل نحن مشغولين في الحديث عن المياه الني نريد ان تقتضمها منا جزر الكناري والجزيرة البرتغالية واسبانيا والبرنغال شمالا.كنا نتمنى ان تطل علينا على رءبك في هذا كله.
-18,الحمد لله ...كلمة ممتازة اطمانت جميع المغاربة ..شكرا جزيلا .نرجو من الاخوة كذلك قراءة حقيقة هذا المرض من مصادره الرسمية الموثوقة اي من منظمة الصحة العالمية ومثلها من المؤسسات الرسمية .وعدم اتباع الاشاعات والاخطاء المروجة عن هذا المرض .من بين ما اطلعنا عليه ان هذا الفيروس يمكن ان يحمله الشخص لعدة ايام دون ان تظهر عليه اثار للمرض ولو سريريا !! .. وقد تظهر او لا تظهر بعد ذلك !! ويبقى خطر انتشار من الشخص الحامل له دون اعراض !! الى باقي امر محتمل !! هذا ما قرءاناه ولو في عجالة عن هذا المرض ، ان كنا قد احسنا فهم ما قيل !! وفي الاخير .. ان اهم عامل من عوامل انتشار اي مرض هو ( الرعب والتوثر ) .. بمعنى ان الرعب والتوثر كفيلان لوحدهما باصابة الاشخاص بعدة امراض وان لم تكن موجودة في الواقع !!حصنوا انفسكم ببعض الاحتياطات الوقائية العادية... وتوكلوا على الله .. وعيشوا بسلام .
